0.0 0.0 0.0 0.029267109673466626 0.13322723339992756
0.0 0.0 0.0 0.09231687004354862 0.12751776902225465
0.0 0.0 0.0 0.020376639803010937 0.0994392355345583
0.0 0.0 0.0 0.04216168887806592 0.08137948478137506
0.0 0.0 0.0 0.06016318719794895 0.09264880271714329
0.0 0.0 0.0 0.03385799628923353 0.23940327776579032
0.0 0.0 0.0 0.002587855243140228 0.17776303262389803
0.0 0.0 0.0 0.04928587297362808 0.12295730440076429
0.0 0.0 0.0 0.058236585549869005 0.04753057421138611
0.0 0.0 0.0 0.046960547455038214 0.04272779998207973
0.0 0.0 0.0 0.05624717945778757 0.12082354423965294
0.0 0.0 0.0 0.02070313082434955 0.00017294149579426434
0.0 0.0 0.0 0.0022086491618413724 0.19828594111127557
0.0 0.0 0.0 0.002830301242878773 0.2440745687670579
0.0 0.0 0.0 0.047606443316220985 0.2745956659829174
0.0 0.0 0.0 0.022623454851127517 0.04643321505471135
0.0 0.0 0.0 0.056894174129050464 0.17949133843727352
0.0 0.0 0.0 0.0049970320933393955 0.26865563440309365
0.0 0.0 0.0 0.0794209467835088 0.012437781228371879
0.0 0.0 0.0 0.058447470227803285 0.02086535209553663
0.0 0.0 0.0 0.02038853631693914 0.15114559415424794
0.0 0.0 0.0 0.03496915361823668 0.17940781475179507
0.0 0.0 0.0 0.010568846333320477 0.14565479709397422
0.0 0.0 0.0 0.05788698380086769 0.2837404074619933
0.0 0.0 0.0 0.006494840488502114 0.16047816599237283
0.0 0.0 0.0 0.08486419156303682 0.13032523031915091
0.0 0.0 0.0 0.046664440859485776 0.20364866477309354
0.0 0.0 0.0 0.06141062328326437 0.05213809921111752
0.0 0.0 0.0 0.02387215663043308 0.06814146854459939
0.0 0.0 0.0 0.01353800687013947 0.13313124999849676
0.0 0.0 0.0 0.05751573541585593 0.06999220688585066
0.0 0.0 0.0 0.055236148425688504 0.09065726555944478
0.0 0.0 0.0 0.005078560590772524 0.26304626943580467
0.0 0.0 0.0 0.013351536992033213 0.18589552773332615
0.0 0.0 0.0 0.03747178198864292 0.07860921647330148
0.0 0.0 0.0 0.048180907272187296 0.16047912955535937
0.0 0.0 0.0 0.06576225929363147 0.07755271988536583
0.0 0.0 0.0 0.045441254263394626 0.25155396408237096
0.0 0.0 0.0 0.03257912329765955 0.14778445931810638
0.0 0.0 0.0 0.09093032713503213 0.15960261152399752
0.0 0.0 0.0 0.028598713673887315 0.11599877037890027
0.0 0.0 0.0 0.010289762553046316 0.10945342487688542
0.0 0.0 0.0 0.027408579599029655 0.18862586952416674
0.0 0.0 0.0 0.029298920755552738 0.27357745244286974
0.0 0.0 0.0 0.015642893986502315 0.009835133914628908
0.0 0.0 0.0 0.0020412982101482907 0.22504547764895697
0.0 0.0 0.0 0.013190901912219494 0.2975457217038602
0.0 0.0 0.0 0.05366182736886513 0.06799441242022099
0.0 0.0 0.0 0.04454410427673647 0.2576245474504954
0.0 0.0 0.0 0.035373717177679224 0.05224016835459921
0.0 0.0 0.0 0.03732620652531479 0.15749219626192745
0.0 0.0 0.0 0.02340114236772728 0.07836622066870617
0.0 0.0 0.0 0.018657035903154148 0.32033745634367505
0.0 0.0 0.0 0.06398069961939673 0.08326003473094554
0.0 0.0 0.0 0.0059614927221997805 0.0741051240608577
0.0 0.0 0.0 0.047370346196152525 0.08292256624476184
0.0 0.0 0.0 0.056158405116669155 0.29109035258016486
0.0 0.0 0.0 0.001791590658878134 0.007816433050590816
0.0 0.0 0.0 0.029190706440077437 0.11157181844080394
0.0 0.0 0.0 0.043127506123144956 0.06178088227967713
0.0 0.0 0.0 0.031089249240115913 0.15907563622795753
0.0 0.0 0.0 0.06752904853887122 0.26093999342895113
0.0 0.0 0.0 0.042892021304622385 0.2082618599772176
0.0 0.0 0.0 0.030605910968763018 0.24796203195093316
0.0 0.0 0.0 0.03961280877346464 0.12207208773836724
0.0 0.0 0.0 0.03868878560309854 0.03337453465244873
0.0 0.0 0.0 0.011978673631823833 0.24773509213789593
0.0 0.0 0.0 0.0017171425554230223 0.07945083509365573
0.0 0.0 0.0 0.019776230289934877 0.1530102991242676
0.0 0.0 0.0 0.08727811354918687 0.05651401163078197
0.0 0.0 0.0 0.010791706909801912 0.20959126616553805
0.0 0.0 0.0 0.05100222165579299 0.07102923638712344
0.0 0.0 0.0 0.030121936961157367 0.07395330348950609
0.0 0.0 0.0 0.03644990195613325 0.07281574441138053
0.0 0.0 0.0 0.02328132832960473 0.040979158670547806
0.0 0.0 0.0 0.028008331119486054 0.22030926547052293
0.0 0.0 0.0 0.039591126174524156 0.0015157491769002677
0.0 0.0 0.0 0.0747506290763226 0.16293435527931885
0.0 0.0 0.0 0.0006837662367581004 0.028320392714545967
0.0 0.0 0.0 0.02187162294684206 0.19216428016435502
0.0 0.0 0.0 0.017637179693905106 0.17859682336026078
0.0 0.0 0.0 0.024166510007133466 0.05145158396186798
0.0 0.0 0.0 0.014295076995949616 0.0399150075440258
0.0 0.0 0.0 0.008011750672618495 0.02383055397680997
0.0 0.0 0.0 0.031694023799081525 0.1069117920799098
0.0 0.0 0.0 0.029451625060942444 0.01242580044748069
0.0 0.0 0.0 0.012779933338265473 0.0729659877644358
0.0 0.0 0.0 0.03190121360501935 0.24523214734869883
0.0 0.0 0.0 0.03499856923766072 0.07918312717261126
0.0 0.0 0.0 0.08324785834257604 0.09773014624141027
0.0 0.0 0.0 0.004496737531752741 0.19000386562398489
0.0 0.0 0.0 0.014310811403160501 0.24377260578529625
0.0 0.0 0.0 0.016556100269388037 0.11859712081241382
0.0 0.0 0.0 0.04909341272029665 0.04485863017650793
0.0 0.0 0.0 0.018983790309328372 0.1927561547011543
0.0 0.0 0.0 0.005746424880702562 0.013361613961938112
0.0 0.0 0.0 0.0893688524323777 0.044752928180673404
